"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT06","WT08","WT09"
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-08","3.58",,"0.00","0.0","0.0","72","89","58","  190","  180","17.0","25.9","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-09","6.04",,"0.02","0.0","0.0","78","90","68","  210","  220","15.0","21.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-10","5.37",,"0.24","0.0","0.0","74","77","62","  310","  320","16.1","25.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-11","10.74",,"0.00","0.0","0.0","67","76","58","  310","  290","21.9","36.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-12","8.50",,"0.00","0.0","0.0","62","68","57","  310","  320","16.1","23.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-13","6.93",,"0.00","0.0","0.0","65","77","55","  330","  290","15.0","23.0",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-14","6.04",,"0.03","0.0","0.0","67","78","55","  140","  130","14.1","21.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-15","4.70",,"0.13","0.0","0.0","69","75","63","  310","  300","12.1","17.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-16","3.58",,"0.11","0.0","0.0","71","84","59","  210","  320","10.1","16.1","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-17","4.92",,"0.00","0.0","0.0","73","85","60","  330","  310","14.1","19.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-18","4.92",,"0.12","0.0","0.0","70","79","64","   80","   70","15.0","27.1","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-19","7.83",,"0.63","0.0","0.0","73","81","66","  290","  280","19.9","30.0","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-20","11.63",,"0.01","0.0","0.0","63","67","55","  280","  290","21.9","34.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-21","2.46",,"0.00","0.0","0.0","63","75","50","  150","  160","12.1","15.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-22","4.03",,"0.80","0.0","0.0","65","72","59","  110","  100","15.0","25.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-23","3.80",,"0.00","0.0","0.0","69","80","57","  310","  300","10.1","16.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-24","4.25",,"0.00","0.0","0.0","71","83","58","  210","  220","13.0","19.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-25","7.38",,"0.00","0.0","0.0","74","86","61","  220","  210","18.1","27.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-26","6.93",,"2.44","0.0","0.0","76","81","72","  230","  240","15.0","23.0","    1","    1","    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-27","8.72",,"0.00","0.0","0.0","72","75","62","  320","  320","17.0","30.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-28","6.04",,"0.03","0.0","0.0","67","76","58","  230","  220","15.0","23.0",,,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-29","7.61",,"0.00","0.0","0.0","66","75","59","  310","  310","16.1","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-30","7.16",,"0.00","0.0","0.0","67","77","59","  320","  300","16.1","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-07-31","3.36"," 1335","0.00","0.0","0.0","69","79","57","  290","  310","12.1","17.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-01","2.68",,"0.00","0.0","0.0","69","82","58","  140","  340","10.1","15.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-02","4.70",,"0.00","0.0","0.0","69","79","60","   30","   40","13.0","21.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-03","5.14",,"0.00","0.0","0.0","61","68","55","  320","  320","14.1","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-04","6.71",,"0.00","0.0","0.0","61","71","54","  310","  300","17.0","28.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-05","6.26",,"0.00","0.0","0.0","62","71","53","  310","  310","16.1","25.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-06","2.91",,"0.00","0.0","0.0","65","81","52","  300","  310","10.1","16.1","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-07","3.58",,"0.00","0.0","0.0","69","81","57","  210","  210","14.1","21.0","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-08","4.25",,"1.06","0.0","0.0","66","76","58","  210","  210","18.1","27.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-09","4.03",,"0.00","0.0","0.0","71","85","66","  210","  220","15.0","19.9","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-10","6.93",,"0.19","0.0","0.0","74","81","65","  200","  130","15.0","19.0","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-11","6.93",,"0.00","0.0","0.0","69","81","56","  220","  230","15.0","23.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-12","3.80",,"0.00","0.0","0.0","73","84","59","  340","  230","10.1","17.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-13","2.24",,"0.00","0.0","0.0","69","78","63","   60","  110","6.9","10.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-14","6.04",,"0.00","0.0","0.0","72","84","60","  140","  140","17.0","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-15","7.16",,"0.41","0.0","0.0","71","82","62","  300","  330","17.0","25.1","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-16","5.82",,"0.00","0.0","0.0","68","79","60","  320","  330","14.1","21.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-17","8.50",,"0.00","0.0","0.0","65","73","55","  310","  330","19.9","33.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-18","7.61",,"0.00","0.0","0.0","63","69","55","  310","  330","17.0","25.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-19","4.25",,"0.00","0.0","0.0","61","73","49","  220","  220","12.1","16.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-20","5.59",,"0.05","0.0","0.0","67","74","63","  210","  200","12.1","17.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-21","2.01",,"0.00","0.0","0.0","67","77","60","  150","  150","8.9","13.0","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-22","3.36",,"0.00","0.0","0.0","69","76","63","  160","   80","8.1","12.1","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-23","3.80",,"0.08","0.0","0.0","71","79","65","  320","  310","13.0","19.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-24","4.92",,"0.00","0.0","0.0","69","77","64","  320","  300","13.0","21.0","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-25","6.71",,"0.00","0.0","0.0","69","78","58","  310","  290","14.1","23.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-26","6.04",,"1.57","0.0","0.0","60","66","57","  140","  130","14.1","21.9","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-27","8.28",,"0.04","0.0","0.0","65","70","58","  290","  310","17.0","27.1","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-28","5.82",,"0.46","0.0","0.0","63","70","57","  140","  120","13.0","19.9","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-29","10.29",,"0.10","0.0","0.0","62","67","56","  300","  300","25.1","40.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-30","4.03",,"0.00","0.0","0.0","63","70","55","  290","  300","10.1","15.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-08-31","8.72",,"0.00","0.0","0.0","62","72","54","  150","  120","19.9","29.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-01","3.13",,"0.00","0.0","0.0","62","72","52","  230","  230","12.1","18.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-02","8.50",,"0.22","0.0","0.0","62","72","53","  310","  310","25.9","42.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-03","11.63",,"0.34","0.0","0.0","59","69","52","  290","  310","31.1","48.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-04","10.74",,"0.01","0.0","0.0","58","64","50","  310","  290","21.0","32.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-05","7.83",,"0.00","0.0","0.0","57","66","47","  290","  270","19.9","30.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-06","8.72",,"0.34","0.0","0.0","56","69","44","  140","  140","23.9","40.9","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-07","13.42",,"0.00","0.0","0.0","59","64","50","  310","  300","29.1","53.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-08","2.91",,"0.00","0.0","0.0","52","58","46","  310","  320","12.1","17.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-09","2.91",,"0.49","0.0","0.0","53","55","48","  130","   10","8.9","14.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-10","2.91",,"0.05","0.0","0.0","51","58","42","  310","  310","8.9","12.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-11","2.68",,"0.00","0.0","0.0","51","67","40","  140","  150","8.9","13.0","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-12","6.71",,"0.51","0.0","0.0","54","58","51","  150","  150","15.0","23.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-13","10.74",,"0.43","0.0","0.0","58","62","53","  290","  280","23.9","36.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-14","2.46",,"0.00","0.0","0.0","53","59","40","  300","  300","10.1","15.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-15","9.40",,"0.00","0.0","0.0","57","71","45","  210","  200","23.0","35.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-16","7.83",,"0.00","0.0","0.0","60","64","50","  310","  310","21.0","30.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-17","7.16",,"0.00","0.0","0.0","50","57","40","  300","  310","17.0","28.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-18","4.25",,"0.00","0.0","0.0","46","55","34","  330","  310","14.1","21.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-19","3.80",,"0.13","0.0","0.0","43","51","34","  120","  100","8.9","17.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-20","7.38",,"0.00","0.0","0.0","56","67","49","  190","  150","16.1","25.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-21","6.93",,"0.00","0.0","0.0","57","69","49","  150","  150","16.1","21.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-22","5.59",,"0.00","0.0","0.0","62","74","52","  270","  280","12.1","18.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-23","2.68",,"0.00","0.0","0.0","59","79","47","  260","  280","8.1","13.0","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-24","4.92",,"0.01","0.0","0.0","60","61","54","  150","   90","10.1","17.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-25","6.93",,"0.08","0.0","0.0","60","74","55","  210","  210","19.9","32.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-26","4.70",,"0.23","0.0","0.0","63","70","58","  110","  130","14.1","23.0","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-27","7.38",,"0.03","0.0","0.0","63","67","55","  290","  260","19.9","32.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-28","3.36",,"0.36","0.0","0.0","57","59","54","  280","  290","10.1","15.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-29","8.28",,"0.13","0.0","0.0","54","60","50","  240","  240","15.0","25.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-09-30","7.83",,"0.13","0.0","0.0","53","60","50","  300","  300","15.0","23.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-01","7.16",,"0.12","0.0","0.0","50","54","41","  310","  300","18.1","25.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-02","4.25",,"0.00","0.0","0.0","43","48","39","  290","  320","12.1","16.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-03","2.01",,"0.00","0.0","0.0","44","50","40","  320","  300","10.1","16.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-04","4.70",,"0.02","0.0","0.0","45","54","34","  310","  290","15.0","21.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-05","6.93",,"0.00","0.0","0.0","45","58","35","  200","  190","25.1","36.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-06","8.50",,"0.10","0.0","0.0","56","64","52","  210","  210","17.0","25.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-07","10.96",,"0.01","0.0","0.0","54","58","43","  320","  300","21.9","33.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-08","6.71",,"0.08","0.0","0.0","48","55","38","  310","  300","19.9","29.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-09","8.50",,"0.00","0.0","0.0","49","66","36","  230","  220","21.0","32.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-10","10.51",,"0.00","0.0","0.0","58","65","41","  320","  330","21.0","32.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-11","7.38",,"0.00","0.0","0.0","42","50","35","  140","  120","16.1","28.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-12","11.41",,"1.05","0.0","0.0","49","59","44","  300","  300","23.9","40.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-13","7.61",,"0.04","0.0","0.0","51","59","39","  290","  270","25.1","42.1","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-14","7.16",,"0.36","0.0","0.0","46","55","38","  150","  160","18.1","31.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-15","13.87",,"0.14","0.0","0.0","46","51","35","  300","  280","25.1","42.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-16","7.16",,"0.34","0.2","0.0","38","46","30","  190","  190","17.0","25.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-17","8.28",,"0.14","0.0","0.0","38","48","32","  150","  150","19.9","32.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-18","6.71",,"0.39","0.0","0.0","44","48","33","  300","  310","16.1","25.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-19","2.91",,"0.02","0.0","0.0","37","45","31","  230","  240","8.9","13.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-20","3.36",,"0.31","0.7","0.0","38","43","34","  130","  120","13.0","19.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-21","7.16",,"0.19","0.0","0.0","40","48","36","  280","  240","17.0","28.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-22","4.47",,"1.33","0.0","0.0","39","42","32","   70","   60","14.1","23.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-23","8.50",,"0.54","0.0","0.0","39","40","34","   10","  340","15.0","25.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-24","2.68",,"0.02","0.5","0.0","36","41","33","  350","  340","13.0","21.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-25","2.01",,"0.04","0.0","0.0","36","40","33","   70","   70","6.9","11.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-26","3.13",,"0.04","1.0","0.0","35","41","33","  300","  320","8.9","13.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-27","4.03",,"0.00","0.0","1.2","35","40","31","  230","  220","14.1","19.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-28","8.05",,"0.01","0.0","0.0","38","42","34","  280","  300","19.9","30.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-29","6.93",,"0.00","0.0","0.0","35","40","23","   10","   20","13.0","21.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-30","5.82",,"0.00","0.0","0.0","27","36","22","  320","  340","14.1","23.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-10-31","10.51",,"0.03","0.0","0.0","34","45","25","  150","  160","21.9","33.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-11-01","17.22",,"0.44","0.9","0.0","38","48","28","  340","  340","29.1","51.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-11-02","11.63",,"0.00","0.0","0.0","33","46","26","  300","  310","23.9","40.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-11-03","8.28",,"0.00","0.0","0.0","41","46","36","  150","  140","21.0","30.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-11-04","6.26",,"0.00","0.0","0.0","47","63","36","  200","  230","17.0","23.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-11-05","3.36",,"0.00","0.0","0.0","48","63","38","  260","  260","12.1","17.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-11-06","4.70",,"0.00","0.0","0.0","48","68","37","  200","  220","14.1","18.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-11-07","5.59",,"0.00","0.0","0.0","55","67","45","  200","  210","19.9","29.1",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-11-08","5.82",,"0.00","0.0","0.0","57","69","46","  200","  220","15.0","21.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-11-09","7.61",,"0.00","0.0","0.0","62","75","57","  200","  210","21.9","30.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-11-10","8.50",,"0.92","0.0","0.0","53","68","42","  220","  210","21.0","34.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-11-11","13.42",,"0.02","0.0","0.0","42","54","31","  240","  240","29.1","42.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-11-12","5.82",,"0.00","0.0","0.0","40","53","30","  220","  200","19.9","27.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-11-13","8.95",,"0.16","0.1","0.0","39","42","33","  280","  290","18.1","31.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-11-14","9.62",,"0.04","0.0","0.0","34","42","29","  120","  120","21.0","35.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-11-15","12.97",,"1.52","0.0","0.0","43","49","36","  290","  290","31.1","53.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-11-16","16.55",,"0.27","2.7","0.0","35","38","31","  290","  280","32.0","53.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-11-17","11.63",,"0.10","1.6","2.0","27","32","21","  320","  320","25.9","40.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-11-18","7.38",,"0.00","0.0","3.1","26","38","21","  130","  120","17.0","27.1",,,,,,
